full_name,institution_name,institution_id,institution_type,email,contact_info
Vera Kulkova,Švenčionių rajono savivaldybė Pabradės seniūnija Meškerinės,2516,5,,
Algirdas Žilinskas,Švenčionių rajono savivaldybė Pabradės seniūnija Pavoverės,2517,5,,
Česlavas Lipinskis,Švenčionių rajono savivaldybė Pabradės seniūnija Purviniškių,2518,5,,
Slavomir Korsak,Švenčionių rajono savivaldybė Pabradės seniūnija Zalavo,2519,5,,
Aldona Miloševskaja,Švenčionių rajono savivaldybė Sarių seniūnija Ateities,2520,5,,
Virgilijus Sedlevičius,Švenčionių rajono savivaldybė Sarių seniūnija Ežero,2521,5,,
Linas Novikas,Švenčionių rajono savivaldybė Sarių seniūnija Grybų,2522,5,,
Artūras Martinkėnas,Švenčionių rajono savivaldybė Sarių seniūnija Paupio,2523,5,,
Marytė Vaiciukevičienė,Švenčionių rajono savivaldybė Sarių seniūnija Šilovės,2524,5,,
Vilgelmina Apanskienė,Švenčionių rajono savivaldybė Strūnaičio seniūnija Strūnaičio,2525,5,,
Nijolė Paukštelo,Švenčionių rajono savivaldybė Strūnaičio seniūnija Strūnos,2526,5,,
Rimantas Laurukėnas,Švenčionių rajono savivaldybė Strūnaičio seniūnija Vidutinės,2527,5,,
Nadežda Spornaja,Švenčionių rajono savivaldybė Svirkų seniūnija Bačkininkų,2528,5,,
Gintautas Urbonas,Švenčionių rajono savivaldybė Svirkų seniūnija Davaisių,2529,5,,
Irena Povilėnienė,Švenčionių rajono savivaldybė Svirkų seniūnija Svirkų,2530,5,,
Nadežda Spiridonovienė,Švenčionių rajono savivaldybė Švenčionių miesto seniūnija Adutiškio,2531,5,,
Vanda Stanevičienė,Švenčionių rajono savivaldybė Švenčionių miesto seniūnija Centro,2532,5,,
Algirdas Jurkevičius,Švenčionių rajono savivaldybė Švenčionių miesto seniūnija Stoties,2533,5,,
Kazimieras Džiaukštas,Švenčionių rajono savivaldybė Švenčionių miesto seniūnija Užupio,2534,5,,
Zigmas Garla,Švenčionių rajono savivaldybė Švenčionių miesto seniūnija Strūnaičio,2535,5,,
Kęstutis Savickas,Švenčionių rajono savivaldybė Švenčionių miesto seniūnija Gedimino,2536,5,,
Margarita Strakšienė,Švenčionių rajono savivaldybė Švenčionių miesto seniūnija Saulėtekio,2537,5,,
Jolita Ažušilienė,Švenčionių rajono savivaldybė Švenčionių miesto seniūnija Miško,2538,5,,
Jolanta Olechnovič,Švenčionių rajono savivaldybė Švenčionių miesto seniūnija Parko,2539,5,,
Inga Vitkevičienė,Švenčionių rajono savivaldybė Švenčionių miesto seniūnija Liepaitės,2540,5,,
Jolanta Beriozovienė,Švenčionių rajono savivaldybė Švenčionių miesto seniūnija Taikos,2541,5,,
Vincentas Sližauskas,Švenčionių rajono savivaldybė Švenčionių seniūnija Zadvarninkų,2542,5,,
Almantas Indriūnas,Švenčionių rajono savivaldybė Švenčionių seniūnija Grigaliūnų,2543,5,,
Nijolė Stuglienė,Švenčionių rajono savivaldybė Švenčionių seniūnija Stanislavavo,2544,5,,
Marijona Strakšienė,Švenčionių rajono savivaldybė Švenčionių seniūnija Milkuškų,2545,5,,
Vaidmantas Misiūnas,Švenčionių rajono savivaldybė Švenčionių seniūnija Šventos,2546,5,,
Gintautas Dalgeda,Švenčionių rajono savivaldybė Švenčionių seniūnija Činčikų,2547,5,,
Irena Politienė,Švenčionių rajono savivaldybė Švenčionėlių miesto seniūnija 1-oji,2548,5,,
Vytautas Vaitkevičius,Švenčionių rajono savivaldybė Švenčionėlių miesto seniūnija 2-oji,2549,5,,
Vytautas Čenkus,Švenčionių rajono savivaldybė Švenčionėlių miesto seniūnija 3-ioji,2550,5,,
Olegas Šapovalas,Švenčionių rajono savivaldybė Švenčionėlių miesto seniūnija 4-oji,2551,5,,
Eglė Rutkauskienė,Švenčionių rajono savivaldybė Švenčionėlių miesto seniūnija 5-oji,2552,5,,
Natalija Makaro,Švenčionių rajono savivaldybė Švenčionėlių miesto seniūnija 6-oji,2553,5,,
Leonarda Valaitienė,Švenčionių rajono savivaldybė Švenčionėlių miesto seniūnija 7-oji,2554,5,,
Albertas Časas,Švenčionių rajono savivaldybė Švenčionėlių miesto seniūnija 8-oji,2555,5,,
Aldona Čuvalova,Švenčionių rajono savivaldybė Švenčionėlių miesto seniūnija 9-oji,2556,5,,
Vytautas Baranauskas,Švenčionių rajono savivaldybė Švenčionėlių miesto seniūnija 10-oji,2557,5,,
Laima Boliaku,Švenčionių rajono savivaldybė Švenčionėlių miesto seniūnija 11-oji,2558,5,,
Ona Raguckienė,Švenčionių rajono savivaldybė Švenčionėlių miesto seniūnija 12-oji,2559,5,,
Antonina Vitkovskaja,Švenčionių rajono savivaldybė Švenčionėlių miesto seniūnija 13-oji,2560,5,,
Janė Petkūnienė,Švenčionių rajono savivaldybė Švenčionėlių seniūnija Reškutėnų,2561,5,,
Vanda Kraujelienė,Švenčionių rajono savivaldybė Švenčionėlių seniūnija Pašaminės,2562,5,,
Darijus Žemaitis,Švenčionių rajono savivaldybė Švenčionėlių seniūnija Mėžionėlių,2563,5,,
Arūnas Petkevičius,Švenčionių rajono savivaldybė Švenčionėlių seniūnija Trūdų,2564,5,,
Diana Lukoševičienė,Ukmergės rajono savivaldybė Deltuvos seniūnija Atkočių,2578,5,,
Sigitas Radionovas,Ukmergės rajono savivaldybė Deltuvos seniūnija Kančiškių,2582,5,,
Jolita Palaimienė,Ukmergės rajono savivaldybė Deltuvos seniūnija Rotautų (Pageležių),2584,5,,
Egidija Bugenienė,Ukmergės rajono savivaldybė Deltuvos seniūnija Tatkūnų,2586,5,,
Auksė Pusvaškienė,Ukmergės rajono savivaldybė Lyduokių seniūnija Lyduokių,2587,5,,
Rimantas Zinkevičius,Ukmergės rajono savivaldybė Lyduokių seniūnija Nuotekų,2588,5,,
Vitalijus Balandis,Ukmergės rajono savivaldybė Lyduokių seniūnija Virkščių,2589,5,,
Zita Medelskienė,Ukmergės rajono savivaldybė Lyduokių seniūnija Inkilų,2590,5,,
Dalia Banišauskaitė,Ukmergės rajono savivaldybė Pivonijos seniūnija Krikštėnų,2595,5,,
Vanda Vinckienė,Ukmergės rajono savivaldybė Pivonijos seniūnija Laičių,2596,5,,
Elvyra Vaičiūnienė,Ukmergės rajono savivaldybė Pivonijos seniūnija Žeimių,2597,5,,
Vida Zimblienė,Ukmergės rajono savivaldybė Siesikų seniūnija Petronių,2599,5,,
Genė Stankevičienė,Ukmergės rajono savivaldybė Siesikų seniūnija Tulpiakiemio,2600,5,,
Jolanta Mačiulienė,Ukmergės rajono savivaldybė Siesikų seniūnija Belazariškių,2602,5,,
Stasė Šikšnienė,Ukmergės rajono savivaldybė Šešuolių seniūnija Butkūnų,2605,5,,
Dana Bačėnienė,Ukmergės rajono savivaldybė Šešuolių seniūnija Šešuolių,2606,5,,
Jolanta Lukšienė,Ukmergės rajono savivaldybė Šešuolių seniūnija Pilionių,2607,5,,
Diana Serapinienė,Ukmergės rajono savivaldybė Taujėnų seniūnija Balelių,2608,5,,
Hubertas Žižys,Ukmergės rajono savivaldybė Taujėnų seniūnija Taujėnų,2609,5,,
Aurelija Kraujelienė,Ukmergės rajono savivaldybė Taujėnų seniūnija Lėno,2610,5,,
Ingrida Misiūnienė,Ukmergės rajono savivaldybė Taujėnų seniūnija Pamūšio,2611,5,,
Jūratė Auglienė,Ukmergės rajono savivaldybė Taujėnų seniūnija Užupušių,2612,5,,
Vincas Lukša,Ukmergės rajono savivaldybė Veprių seniūnija Bečių,2614,5,,
Kęstutis Verenius,Ukmergės rajono savivaldybė Veprių seniūnija Sližių,2615,5,,
Lina Monkevičienė,Ukmergės rajono savivaldybė Želvos seniūnija Želvos,2621,5,,
Audronė Stankevičienė,Ukmergės rajono savivaldybė Želvos seniūnija Tolučių,2622,5,,
Antanas Remeika,Ukmergės rajono savivaldybė Želvos seniūnija Laumėnų,2623,5,,
Vytenis Rimša,Ukmergės rajono savivaldybė Želvos seniūnija Bastūnų,2624,5,,
Zita Morkūnienė,Ukmergės rajono savivaldybė Želvos seniūnija Bajorų,2625,5,,
Jūratė Jarmalavičienė,Ukmergės rajono savivaldybė Želvos seniūnija Kazliškių,2626,5,,
Aniceta Druskienė,Ukmergės rajono savivaldybė Žemaitkiemio seniūnija Žemaitkiemio,2627,5,,
Vytautas Ališauskas,Ukmergės rajono savivaldybė Žemaitkiemio seniūnija Valų,2628,5,,
Alfonsas Kisevičius,Ukmergės rajono savivaldybė Žemaitkiemio seniūnija Martnonių,2629,5,,
Jonas Verikas,Ukmergės rajono savivaldybė Žemaitkiemio seniūnija Radiškio,2630,5,,
Petras Pupeikis,Zarasų rajono savivaldybė Antazavės seniūnija Kumpuolių,2631,5,,
Daiva Zakšauskienė,Zarasų rajono savivaldybė Antazavės seniūnija Šniukštų,2632,5,d.zaksauskiene@gmail.com,
Stasys Tumėnas,Zarasų rajono savivaldybė Antazavės seniūnija Rokėnų,2633,5,,
Aldona Svidinskienė,Zarasų rajono savivaldybė Antazavės seniūnija Antazavės pietinė,2634,5,antazaves.mok@zarasai.lt,
Leonas Ivanauskas,Zarasų rajono savivaldybė Antazavės seniūnija Antazavės šiaurinė,2635,5,,
Olga Raugienė,Zarasų rajono savivaldybė Antalieptės seniūnija Antalieptės,2636,5,olga.raugienė@zarasai.lt,
Irina Zalubienė,Zarasų rajono savivaldybė Antalieptės seniūnija Padusčio-Zabičiūnų,2637,5,,
Stefanija Danutė Rubliauskienė,Zarasų rajono savivaldybė Antalieptės seniūnija Naršėnų-Purvynės,2638,5,,
Daiva Kerpiškienė,Zarasų rajono savivaldybė Degučių seniūnija Baibių,2639,5,,
Kristina Jankauskienė,Zarasų rajono savivaldybė Degučių seniūnija Baltriškių,2640,5,,
Ričardas Šileikis,Zarasų rajono savivaldybė Degučių seniūnija Degučių,2641,5,,
Valdas Markevičius,Zarasų rajono savivaldybė Degučių seniūnija Dulių,2642,5,,
Genovaitė Sarokina,Zarasų rajono savivaldybė Degučių seniūnija Vajesiškio,2643,5,,
Juozas Vainius,Zarasų rajono savivaldybė Dusetų seniūnija Kregždynės,2644,5,,
Marijona Danutė Varenbergienė-Atkočiūnaitė,Zarasų rajono savivaldybė Dusetų seniūnija Šeškamiesčio,2645,5,mvarenbergiene@gmail.com,
Regina Jakutienė,Zarasų rajono savivaldybė Dusetų seniūnija Pakniškių,2646,5,,
Juozas Špuras,Zarasų rajono savivaldybė Dusetų seniūnija Padustėlio,2647,5,,
Aurimas Kuzma,Zarasų rajono savivaldybė Dusetų seniūnija Sadūnų,2648,5,,
Sigita Lingienė,Zarasų rajono savivaldybė Dusetų seniūnija Žirgelių,2649,5,,
Vytautas Čypas,Zarasų rajono savivaldybė Dusetų seniūnija Melioratorių,2650,5,,
Vida Jarmalavičienė,Zarasų rajono savivaldybė Dusetų seniūnija Pušynėlio,2651,5,,
Janina Ragėnienė,Zarasų rajono savivaldybė Imbrado seniūnija Avilių,2652,5,,
Jolita Stunžėnienė,Zarasų rajono savivaldybė Imbrado seniūnija Briedlaukio,2653,5,,
Valdas Buterlevičius,Zarasų rajono savivaldybė Imbrado seniūnija Kelpšiškių,2654,5,,
Elvyra Liorentienė,Zarasų rajono savivaldybė Imbrado seniūnija Parko,2655,5,,
Antanas Girčys,Zarasų rajono savivaldybė Imbrado seniūnija Stelmužės,2656,5,,
Vytautas Budrys,Zarasų rajono savivaldybė Salako seniūnija Biržūnų,2657,5,,
Petras Razmys,Zarasų rajono savivaldybė Salako seniūnija Kemionių,2658,5,,
Vytautas Eidėjus,Zarasų rajono savivaldybė Salako seniūnija Salako,2659,5,vytautas@grazute.lt,
Ona Vaišnorienė,Zarasų rajono savivaldybė Salako seniūnija Vyželių,2660,5,,
Algirdas Guogis,Zarasų rajono savivaldybė Suvieko seniūnija Grybinės-Raudinės,2661,5,,
Gintaris Petrėnas,Zarasų rajono savivaldybė Suvieko seniūnija Samanių,2662,5,,
Laima Dainienė,Zarasų rajono savivaldybė Suvieko seniūnija Suvieko,2663,5,,
Angelė Charževskienė,Zarasų rajono savivaldybė Turmanto seniūnija Bartkiškės,2664,5,turmantas@zarasai.lt,
Arūnas Mardosas,Zarasų rajono savivaldybė Turmanto seniūnija Bagdoniškės,2665,5,,
Slavomiras Obeliavičius,Zarasų rajono savivaldybė Turmanto seniūnija Kimbartiškės,2666,5,,
Juozas Filipavičius,Zarasų rajono savivaldybė Turmanto seniūnija Smalvų,2667,5,,
Vitalijus Vasiulis,Zarasų rajono savivaldybė Turmanto seniūnija Turmanto,2668,5,,
Jonas Vaičys,Zarasų rajono savivaldybė Zarasų seniūnija Dimitriškių,2669,5,,
Jonas Sarokinas,Zarasų rajono savivaldybė Zarasų seniūnija Magučių,2670,5,,
Pavelas Kelečius,Zarasų rajono savivaldybė Zarasų seniūnija Sarakiškio,2671,5,,
Rasa Stunžėnienė,Zarasų rajono savivaldybė Zarasų seniūnija Sasnaukos,2672,5,,
Kęstutis Oznanskas,Zarasų rajono savivaldybė Zarasų seniūnija Šiaulių,2673,5,,
Vanda Kavaliauskienė,Zarasų rajono savivaldybė Zarasų seniūnija Šiaulių I,2674,5,,
Dalia Stankevičienė,Zarasų rajono savivaldybė Zarasų seniūnija Štadvilių,2675,5,,
Liudmila Čičikienė,Zarasų rajono savivaldybė Zarasų seniūnija Šunelės,2676,5,,
Mindaugas Lukošiūnas,Zarasų rajono savivaldybė Zarasų seniūnija Vosyliškio,2677,5,,
Egidijus Aleksonis,Lazdijų rajono savivaldybė Būdviečio seniūnija Aštriosios Kirsnos,2682,5,egisasa@gmail.com,
Lina Jonuškienė,Lazdijų rajono savivaldybė Būdviečio seniūnija Būdviečio,2683,5,linajono@gmail.com,
Raimundas Svipas,Lazdijų rajono savivaldybė Būdviečio seniūnija Dainavėlės,2684,5,raimundas@log.lt,
Arūnas Mazurkevičius,Lazdijų rajono savivaldybė Būdviečio seniūnija Strumbagalvės,2685,5,,
Aniceta Ramanauskienė,Lazdijų rajono savivaldybė Būdviečio seniūnija Vidzgailų,2686,5,,
Laima Vievesienė,Lazdijų rajono savivaldybė Būdviečio seniūnija Virbalų,2687,5,,
Antanas Algimantas Ramonas,Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija Ivoškų,2688,5,,
Vilma Matulevičienė,Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija Kapčiamiesčio,2689,5,vilmamatlz4@gmail.com,
Jurgita Bakšienė,Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija Mėčiūnų,2690,5,,
Gediminas Jančiulis,Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija Valentų,2691,5,gediminas.janciulis@lazdijai.lt,
Odeta Barkauskienė,Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija Varviškės,2692,5,odeta.barkauskiene@gmail.com,
Petras Aleksandravičius,Lazdijų rajono savivaldybė Krosnos seniūnija Pietų,2693,5,,
Irūna Ignatavičienė,Lazdijų rajono savivaldybė Krosnos seniūnija Rytų,2694,5,,
Regina Kairienė,Lazdijų rajono savivaldybė Krosnos seniūnija Vakarų,2695,5,kairienregina@gmail.com,
Rimas Vaškevičius,Lazdijų rajono savivaldybė Kučiūnų seniūnija Kučiūnų,2696,5,,
Algimantas Antanas Jančė,Lazdijų rajono savivaldybė Kučiūnų seniūnija Miškinių,2697,5,,
Juozas Kazlauskas,Lazdijų rajono savivaldybė Lazdijų miesto seniūnija Draugystės,2698,5,,
Gintautas Čepanonis,Lazdijų rajono savivaldybė Lazdijų miesto seniūnija Dzūkų,2699,5,,
Vitalius Spitrys,Lazdijų rajono savivaldybė Lazdijų miesto seniūnija M. Gustaičio,2700,5,,
Elvyra Naujalienė,Lazdijų rajono savivaldybė Lazdijų miesto seniūnija Parko,2701,5,,
Juozas Andrulionis,Lazdijų rajono savivaldybė Lazdijų miesto seniūnija Sodų,2702,5,,
Vida Savulienė,Lazdijų rajono savivaldybė Lazdijų seniūnija Dumblio,2703,5,vida.savuliene2@vipt.lt,
Audrutis Dereškevičius,Lazdijų rajono savivaldybė Lazdijų seniūnija Kuklių,2704,5,,
Antanas Talandis,Lazdijų rajono savivaldybė Lazdijų seniūnija Lazdijų,2705,5,,
Algis Apanavičius,Lazdijų rajono savivaldybė Lazdijų seniūnija Nemajūnų,2706,5,,
Danguolė Klimienė,Lazdijų rajono savivaldybė Lazdijų seniūnija Rudaminos,2707,5,,
Lena Švetkauskienė,Lazdijų rajono savivaldybė Noragėlių seniūnija Krikštonių,2708,5,lena.svetkauskiene@yahoo.com,
Sigitas Stenevičius,Lazdijų rajono savivaldybė Noragėlių seniūnija Noragėlių,2709,5,,
Vilius Rudis,Lazdijų rajono savivaldybė Noragėlių seniūnija Seiliūnų,2710,5,,
Laimutė Ona Savostienė,Lazdijų rajono savivaldybė Seirijų seniūnija Algirdo,2711,5,,
Ričardas Dulskas,Lazdijų rajono savivaldybė Seirijų seniūnija Bagdononių,2712,5,r.dulskas@lazdijai.lt,
Stefa Žarnauskienė,Lazdijų rajono savivaldybė Seirijų seniūnija Gervėnų,2713,5,,
Jolanta Turčinaitė,Lazdijų rajono savivaldybė Seirijų seniūnija Metelių,2714,5,,
Aldona Masionienė,Lazdijų rajono savivaldybė Seirijų seniūnija Paserninkų,2715,5,,
Aldona Prapiestienė,Lazdijų rajono savivaldybė Seirijų seniūnija Vainiūnų,2716,5,,
Aušra Alenskienė,Lazdijų rajono savivaldybė Seirijų seniūnija Vytauto,2717,5,,
Genovaitė Kolkienė,Lazdijų rajono savivaldybė Seirijų seniūnija Žagarių,2718,5,,
Lina Gencerauskaitė,Lazdijų rajono savivaldybė Šeštokų seniūnija Birutos,2719,5,linag18@gmail.com,
Rolandas Šertvytis,Lazdijų rajono savivaldybė Šeštokų seniūnija Centro,2720,5,,
Ramutė Dapkūnienė,Lazdijų rajono savivaldybė Šeštokų seniūnija Kirsnos,2721,5,kontrolep@lazdijai.lt,
Liana Audzevičienė,Lazdijų rajono savivaldybė Šeštokų seniūnija Mikniškių,2722,5,,
Nijolė Bružienė,Lazdijų rajono savivaldybė Šlavantų seniūnija Avižienių,2723,5,bruzai6@gmail.lt,
Irena Česnienė,Lazdijų rajono savivaldybė Šlavantų seniūnija Šlavantų,2724,5,sodyba34@info.lt,
Ramunė Norušienė,Lazdijų rajono savivaldybė Šventežerio seniūnija Mikyčių,2725,5,ramune.norusiene@gmail.com,
Danguolė Baliukonienė,Lazdijų rajono savivaldybė Šventežerio seniūnija Straigių,2726,5,danguole.baliukoniene@gmail.com,
Virginija Mickevičienė,Lazdijų rajono savivaldybė Šventežerio seniūnija Šventežerio,2727,5,sventezeris@rsvb.lt,
Stasė Babarskienė,Lazdijų rajono savivaldybė Teizų seniūnija Barčių,2728,5,,
Dana Štreilan,Lazdijų rajono savivaldybė Teizų seniūnija Stebulių,2729,5,,
Ona Masionienė,Lazdijų rajono savivaldybė Teizų seniūnija Teizų,2730,5,,
Roma Juškauskienė,Lazdijų rajono savivaldybė Teizų seniūnija Verstaminų,2731,5,juskauskiene.roma@gmail.com,
Anžela Kavaliauskienė,Lazdijų rajono savivaldybė Veisiejų miesto seniūnija Paplūdimio,2732,5,,
Albertas Balkė,Lazdijų rajono savivaldybė Veisiejų miesto seniūnija Pusiasalio,2733,5,,
Vitas Čekys,Lazdijų rajono savivaldybė Veisiejų miesto seniūnija Šaltinėlio,2734,5,,
Jonas Černeckas,Lazdijų rajono savivaldybė Veisiejų seniūnija Barčių,2735,5,,
Arūnas Pečiukonis,Lazdijų rajono savivaldybė Veisiejų seniūnija Kailinių,2736,5,,
Irena Vitkevičienė,Lazdijų rajono savivaldybė Veisiejų seniūnija Petroškų,2737,5,,
Oksana Poteliūnienė,Lazdijų rajono savivaldybė Veisiejų seniūnija Smarliūnų,2738,5,,
Zita Balčiuvienė,Lazdijų rajono savivaldybė Veisiejų seniūnija Varnėnų,2739,5,,
Kęstas Katienas,Lazdijų rajono savivaldybė Veisiejų seniūnija Viktarino,2740,5,,
Julė Žukauskienė,Lazdijų rajono savivaldybė Veisiejų seniūnija Vytautų,2741,5,,
Renata Mažeikienė,Marijampolės savivaldybė Sasnavos seniūnija Sasnavos,2770,5,,
Ona Miliauskienė,Marijampolės savivaldybė Sasnavos seniūnija Tautkaičių,2771,5,,
Gražina Kelertienė,Marijampolės savivaldybė Sasnavos seniūnija Puskelnių,2772,5,,
Justinas Kailius,Marijampolės savivaldybė Sasnavos seniūnija Gavaltuvos,2773,5,,
Laima Karpauskienė,Marijampolės savivaldybė Sasnavos seniūnija Smilgių,2774,5,,
Virgaudas Sakalauskas,Marijampolės savivaldybė Sasnavos seniūnija Klevinės,2775,5,,
Romualdas Karpas,Kelmės rajono savivaldybė Kražių seniūnija Butkiškės,2795,5,,
Virginija Trakšelienė,Kelmės rajono savivaldybė Kražių seniūnija Kražių,2796,5,,
Zigmas Šileikis,Kelmės rajono savivaldybė Kražių seniūnija Karklėnų,2797,5,,
Nijolė Partauskienė,Kelmės rajono savivaldybė Kražių seniūnija Pašilės,2798,5,,
Linas Leščiauskis,Kelmės rajono savivaldybė Kražių seniūnija Petrališkės,2799,5,,
Gražina Rimgailienė,Kelmės rajono savivaldybė Kražių seniūnija Vašilėnų,2800,5,,
Vaida Gecienė,Kelmės rajono savivaldybė Kukečių seniūnija Kukečių,2801,5,,
Julija Valčiukienė,Kelmės rajono savivaldybė Kukečių seniūnija Lupikų,2802,5,,
Gitana Gužauskienė,Kelmės rajono savivaldybė Kukečių seniūnija Vijurkų,2803,5,,
Vytautas Pabrėža,Kelmės rajono savivaldybė Kelmės apylinkių seniūnija Janaučių,2804,5,,
Sigita Grigolienė,Kelmės rajono savivaldybė Kelmės apylinkių seniūnija Šaltenių,2805,5,,
